,symbol,ens_gene
9030,SASH3,ENSG00000122122
9031,ZDHHC9,ENSG00000188706
9032,UTP14A,ENSG00000156697
9033,BCORL1,ENSG00000085185
9034,ELF4,ENSG00000102034
9035,AIFM1,ENSG00000156709
9036,RAB33A,ENSG00000134594
9037,ZNF280C,ENSG00000056277
9038,SLC25A14,ENSG00000102078
9039,GPR119,ENSG00000147262
9040,RBMX2,ENSG00000134597
9041,ENOX2,ENSG00000165675
9042,IGSF1,ENSG00000147255
9043,RP11-453F18__B.1,ENSG00000213468
9044,MST4,ENSG00000134602
9045,RAP2C,ENSG00000123728
9046,RAP2C-AS1,ENSG00000232160
9047,MBNL3,ENSG00000076770
9048,HS6ST2,ENSG00000171004
9049,GPC4,ENSG00000076716
9050,GPC3,ENSG00000147257
9051,CCDC160,ENSG00000203952
9052,PHF6,ENSG00000156531
9053,HPRT1,ENSG00000165704
9054,MIR503HG,ENSG00000223749
9055,LINC00629,ENSG00000227060
9056,FAM122B,ENSG00000156504
9057,FAM122C,ENSG00000156500
9058,MOSPD1,ENSG00000101928
9059,SMIM10,ENSG00000184785
9060,FAM127C,ENSG00000212747
9061,FAM127A,ENSG00000134590
9062,FAM127B,ENSG00000203950
9063,RP11-85L21.4,ENSG00000228372
9064,LINC00087,ENSG00000196972
9065,ZNF75D,ENSG00000186376
9066,ZNF449,ENSG00000173275
9067,RP11-265D19.6,ENSG00000229015
9068,LINC00086,ENSG00000178947
9069,DDX26B-AS1,ENSG00000225235
9070,DDX26B,ENSG00000165359
9071,MMGT1,ENSG00000169446
9072,SLC9A6,ENSG00000198689
9073,FHL1,ENSG00000022267
9074,MAP7D3,ENSG00000129680
9075,BRS3,ENSG00000102239
9076,HTATSF1,ENSG00000102241
9077,ARHGEF6,ENSG00000129675
9078,RP11-1114A5.4,ENSG00000232611
9079,RBMX,ENSG00000147274
9080,FGF13,ENSG00000129682
9081,ATP11C,ENSG00000101974
9082,LINC00632,ENSG00000203930
9083,LDOC1,ENSG00000182195
9084,SLITRK4,ENSG00000179542
9085,UBE2NL,ENSG00000102069
9086,SLITRK2,ENSG00000185985
9087,FMR1,ENSG00000102081
9088,AFF2,ENSG00000155966
9089,IDS,ENSG00000010404
9090,AF011889.2,ENSG00000238039
9091,LINC00893,ENSG00000241769
9092,CXorf40A,ENSG00000197620
9093,TMEM185A,ENSG00000155984
9094,CXorf40B,ENSG00000197021
9095,LINC00894,ENSG00000235703
9096,MAMLD1,ENSG00000013619
9097,MTM1,ENSG00000171100
9098,MTMR1,ENSG00000063601
9099,CD99L2,ENSG00000102181
9100,HMGB3,ENSG00000029993
9101,VMA21,ENSG00000160131
9102,WI2-80269A6.1,ENSG00000270052
9103,GABRE,ENSG00000102287
9104,CETN2,ENSG00000147400
9105,NSDHL,ENSG00000147383
9106,ZNF185,ENSG00000147394
9107,PNMA3,ENSG00000183837
9108,PNMA6C,ENSG00000235961
9109,PNMA6A,ENSG00000224201
9110,ZNF275,ENSG00000063587
9111,U82695.10,ENSG00000259886
9112,HAUS7,ENSG00000213397
9113,BGN,ENSG00000182492
9114,ATP2B3,ENSG00000067842
9115,FAM58A,ENSG00000147382
9116,RP11-66N11.8,ENSG00000260081
9117,DUSP9,ENSG00000130829
9118,PNCK,ENSG00000130822
9119,SLC6A8,ENSG00000130821
9120,BCAP31,ENSG00000185825
9121,ABCD1,ENSG00000101986
9122,SRPK3,ENSG00000184343
9123,IDH3G,ENSG00000067829
9124,SSR4,ENSG00000180879
9125,PDZD4,ENSG00000067840
9126,L1CAM,ENSG00000198910
9127,ARHGAP4,ENSG00000089820
9128,NAA10,ENSG00000102030
9129,RENBP,ENSG00000102032
9130,HCFC1,ENSG00000172534
9131,HCFC1-AS1,ENSG00000235802
9132,TMEM187,ENSG00000177854
9133,IRAK1,ENSG00000184216
9134,MECP2,ENSG00000169057
9135,XX-FW83128A1.2,ENSG00000231830
9136,FLNA,ENSG00000196924
9137,EMD,ENSG00000102119
9138,RPL10,ENSG00000147403
9139,DNASE1L1,ENSG00000013563
9140,TAZ,ENSG00000102125
9141,ATP6AP1,ENSG00000071553
9142,GDI1,ENSG00000203879
9143,FAM50A,ENSG00000071859
9144,PLXNA3,ENSG00000130827
9145,LAGE3,ENSG00000196976
9146,UBL4A,ENSG00000102178
9147,SLC10A3,ENSG00000126903
9148,FAM3A,ENSG00000071889
9149,G6PD,ENSG00000160211
9150,IKBKG,ENSG00000073009
9151,GAB3,ENSG00000160219
9152,DKC1,ENSG00000130826
9153,MPP1,ENSG00000130830
9154,F8,ENSG00000185010
9155,F8A1,ENSG00000197932
9156,FUNDC2,ENSG00000165775
9157,MTCP1,ENSG00000214827
9158,CMC4,ENSG00000182712
9159,BRCC3,ENSG00000185515
9160,VBP1,ENSG00000155959
9161,RAB39B,ENSG00000155961
9162,CLIC2,ENSG00000155962
9163,F8A2,ENSG00000198444
9164,TMLHE-AS1,ENSG00000224533
9165,TMLHE,ENSG00000185973
9166,SPRY3,ENSG00000168939
9167,VAMP7,ENSG00000124333
9168,ZNF596,ENSG00000172748
9169,RP5-855D21.1,ENSG00000272240
9170,RP5-855D21.2,ENSG00000273402
9171,FAM87A,ENSG00000182366
9172,FBXO25,ENSG00000147364
9173,RP11-91J19.3,ENSG00000272293
9174,RP11-91J19.4,ENSG00000272005
9175,TDRP,ENSG00000180190
9176,ERICH1,ENSG00000104714
9177,DLGAP2,ENSG00000198010
9178,CLN8,ENSG00000182372
9179,CTD-2336O2.1,ENSG00000253982
9180,ARHGEF10,ENSG00000104728
9181,KBTBD11-OT1,ENSG00000253696
9182,KBTBD11,ENSG00000176595
9183,RP11-439C15.5,ENSG00000270988
9184,MYOM2,ENSG00000036448
9185,RP11-134O21.1,ENSG00000254319
9186,CSMD1,ENSG00000183117
9187,RP11-115C21.2,ENSG00000246089
9188,MCPH1,ENSG00000147316
9189,ANGPT2,ENSG00000091879
9190,CTD-2541M15.3,ENSG00000271743
9191,CTD-2541M15.1,ENSG00000249898
9192,CTD-2541M15.4,ENSG00000271927
9193,AGPAT5,ENSG00000155189
9194,GS1-24F4.2,ENSG00000245857
9195,DEFB1,ENSG00000164825
9196,FAM66B,ENSG00000215374
9197,DEFB4B,ENSG00000177257
9198,DEFB4A,ENSG00000171711
9199,FAM85B,ENSG00000253893
9200,SGK223,ENSG00000182319
9201,CLDN23,ENSG00000253958
9202,MFHAS1,ENSG00000147324
9203,ERI1,ENSG00000104626
9204,PPP1R3B,ENSG00000173281
9205,RP11-10A14.3,ENSG00000254340
9206,RP11-10A14.4,ENSG00000253426
9207,RP11-10A14.5,ENSG00000248538
9208,RP11-375N15.2,ENSG00000272267
9209,TNKS,ENSG00000173273
9210,RP11-1E4.1,ENSG00000260093
9211,MSRA,ENSG00000175806
9212,RP11-981G7.6,ENSG00000272505
9213,RP1L1,ENSG00000183638
9214,SOX7,ENSG00000171056
9215,PINX1,ENSG00000254093
9216,RP11-177H2.2,ENSG00000253695
9217,XKR6,ENSG00000171044
9218,AF131215.5,ENSG00000215346
9219,AF131215.8,ENSG00000270076
9220,MTMR9,ENSG00000104643
9221,AF131216.6,ENSG00000246477
9222,SLC35G5,ENSG00000177710
9223,AF131216.5,ENSG00000255020
9224,C8orf12,ENSG00000184608
9225,FAM167A,ENSG00000154319
9226,GATA4,ENSG00000136574
9227,NEIL2,ENSG00000154328
9228,FDFT1,ENSG00000079459
9229,RP11-297N6.4,ENSG00000255046
9230,CTSB,ENSG00000164733
9231,RP11-481A20.11,ENSG00000255098
9232,FAM66D,ENSG00000255052
9233,FAM86B1,ENSG00000186523
9234,FAM85A,ENSG00000255495
9235,LINC00965,ENSG00000270074
9236,FAM86B2,ENSG00000145002
9237,RP11-419I17.1,ENSG00000270154
9238,LONRF1,ENSG00000154359
9239,KIAA1456,ENSG00000250305
9240,DLC1,ENSG00000164741
9241,C8orf48,ENSG00000164743
9242,SGCZ,ENSG00000185053
9243,RP11-3G21.1,ENSG00000254575
9244,TUSC3,ENSG00000104723
9245,MSR1,ENSG00000038945
9246,FGF20,ENSG00000078579
9247,MICU3,ENSG00000155970
9248,RP11-468H14.2,ENSG00000249258
9249,ZDHHC2,ENSG00000104219
9250,RP11-242F4.2,ENSG00000271948
9251,CNOT7,ENSG00000198791
9252,VPS37A,ENSG00000155975
9253,MTMR7,ENSG00000003987
9254,SLC7A2,ENSG00000003989
9255,PDGFRL,ENSG00000104213
9256,MTUS1,ENSG00000129422
9257,RP11-156K13.1,ENSG00000253944
9258,FGL1,ENSG00000104760
9259,PCM1,ENSG00000078674
9260,ASAH1,ENSG00000104763
9261,CTD-2547L16.1,ENSG00000245281
9262,NAT1,ENSG00000171428
9263,PSD3,ENSG00000156011
9264,SH2D4A,ENSG00000104611
9265,CSGALNACT1,ENSG00000147408
9266,INTS10,ENSG00000104613
9267,LPL,ENSG00000175445
9268,ATP6V1B2,ENSG00000147416
9269,LZTS1,ENSG00000061337
9270,RP11-369E15.3,ENSG00000254092
9271,GFRA2,ENSG00000168546
9272,DOK2,ENSG00000147443
9273,XPO7,ENSG00000130227
9274,NPM2,ENSG00000158806
9275,FGF17,ENSG00000158815
9276,DMTN,ENSG00000158856
9277,FAM160B2,ENSG00000158863
9278,NUDT18,ENSG00000173566
9279,HR,ENSG00000168453
9280,REEP4,ENSG00000168476
9281,LGI3,ENSG00000168481
9282,SFTPC,ENSG00000168484
9283,BMP1,ENSG00000168487
9284,PHYHIP,ENSG00000168490
9285,POLR3D,ENSG00000168495
9286,PIWIL2,ENSG00000197181
9287,SLC39A14,ENSG00000104635
9288,PPP3CC,ENSG00000120910
9289,RP11-582J16.4,ENSG00000251034
9290,SORBS3,ENSG00000120896
9291,PDLIM2,ENSG00000120913
9292,C8orf58,ENSG00000241852
9293,CCAR2,ENSG00000158941
9294,RP11-582J16.5,ENSG00000253200
9295,BIN3,ENSG00000147439
9296,EGR3,ENSG00000179388
9297,PEBP4,ENSG00000134020
9298,RP11-875O11.1,ENSG00000245025
9299,RHOBTB2,ENSG00000008853
9300,TNFRSF10B,ENSG00000120889
9301,TNFRSF10C,ENSG00000173535
9302,TNFRSF10D,ENSG00000173530
9303,TNFRSF10A,ENSG00000104689
9304,CHMP7,ENSG00000147457
9305,R3HCC1,ENSG00000104679
9306,LOXL2,ENSG00000134013
9307,ENTPD4,ENSG00000197217
9308,SLC25A37,ENSG00000147454
9309,NKX3-1,ENSG00000167034
9310,STC1,ENSG00000159167
9311,ADAM28,ENSG00000042980
9312,ADAMDEC1,ENSG00000134028
9313,GS1-72M22.1,ENSG00000272163
9314,NEFM,ENSG00000104722
9315,DOCK5,ENSG00000147459
9316,GNRH1,ENSG00000147437
9317,KCTD9,ENSG00000104756
9318,CDCA2,ENSG00000184661
9319,EBF2,ENSG00000221818
9320,PPP2R2A,ENSG00000221914
9321,BNIP3L,ENSG00000104765
9322,PNMA2,ENSG00000240694
9323,DPYSL2,ENSG00000092964
9324,STMN4,ENSG00000015592
9325,TRIM35,ENSG00000104228
9326,PTK2B,ENSG00000120899
9327,CHRNA2,ENSG00000120903
9328,EPHX2,ENSG00000120915
9329,CLU,ENSG00000120885
9330,SCARA3,ENSG00000168077
9331,CCDC25,ENSG00000147419
9332,ESCO2,ENSG00000171320
9333,PBK,ENSG00000168078
9334,ELP3,ENSG00000134014
9335,PNOC,ENSG00000168081
9336,ZNF395,ENSG00000186918
9337,FBXO16,ENSG00000214050
9338,FZD3,ENSG00000104290
9339,EXTL3,ENSG00000012232
9340,EXTL3-AS1,ENSG00000246339
9341,INTS9,ENSG00000104299
9342,HMBOX1,ENSG00000147421
9343,KIF13B,ENSG00000197892
9344,DUSP4,ENSG00000120875
9345,LINC00589,ENSG00000251191
9346,RP11-94H18.1,ENSG00000248964
9347,RP11-489E7.1,ENSG00000253604
9348,TMEM66,ENSG00000133872
9349,RP11-489E7.4,ENSG00000272256
9350,LEPROTL1,ENSG00000104660
9351,MBOAT4,ENSG00000177669
9352,RP11-51J9.5,ENSG00000271869
9353,DCTN6,ENSG00000104671
9354,RP11-51J9.6,ENSG00000272375
9355,RBPMS-AS1,ENSG00000254109
9356,RBPMS,ENSG00000157110
9357,GTF2E2,ENSG00000197265
9358,SMIM18,ENSG00000253457
9359,GSR,ENSG00000104687
9360,PPP2CB,ENSG00000104695
9361,TEX15,ENSG00000133863
9362,WRN,ENSG00000165392
9363,NRG1,ENSG00000157168
9364,RP11-1002K11.1,ENSG00000272327
9365,RP11-11N9.4,ENSG00000247134
9366,RP11-722E23.2,ENSG00000272338
9367,FUT10,ENSG00000172728
9368,TTI2,ENSG00000129696
9369,MAK16,ENSG00000198042
9370,RNF122,ENSG00000133874
9371,DUSP26,ENSG00000133878
9372,RP11-317N12.1,ENSG00000253642
9373,UNC5D,ENSG00000156687
9374,RP11-150O12.3,ENSG00000254290
9375,ZNF703,ENSG00000183779
9376,RP11-863K10.2,ENSG00000253181
9377,RP11-863K10.7,ENSG00000183154
9378,ERLIN2,ENSG00000147475
9379,PROSC,ENSG00000147471
9380,GPR124,ENSG00000020181
9381,BRF2,ENSG00000104221
9382,RAB11FIP1,ENSG00000156675
9383,EIF4EBP1,ENSG00000187840
9384,ASH2L,ENSG00000129691
9385,STAR,ENSG00000147465
9386,RP11-90P5.2,ENSG00000253356
9387,LSM1,ENSG00000175324
9388,BAG4,ENSG00000156735
9389,DDHD2,ENSG00000085788
9390,PPAPDC1B,ENSG00000147535
9391,WHSC1L1,ENSG00000147548
9392,RP11-350N15.5,ENSG00000272092
9393,LETM2,ENSG00000165046
9394,RP11-350N15.6,ENSG00000272159
9395,FGFR1,ENSG00000077782
9396,C8orf86,ENSG00000196166
9397,RP11-675F6.3,ENSG00000253361
9398,RP11-675F6.4,ENSG00000254100
9399,TACC1,ENSG00000147526
9400,PLEKHA2,ENSG00000169499
9401,CTD-2544N14.3,ENSG00000253645
9402,HTRA4,ENSG00000169495
9403,TM2D2,ENSG00000169490
9404,ADAM9,ENSG00000168615
9405,ADAM32,ENSG00000197140
9406,IDO1,ENSG00000131203
9407,C8orf4,ENSG00000176907
9408,RP11-470M17.2,ENSG00000254143
9409,ZMAT4,ENSG00000165061
9410,SFRP1,ENSG00000104332
9411,GOLGA7,ENSG00000147533
9412,GINS4,ENSG00000147536
9413,RP11-360L9.4,ENSG00000253133
9414,RP11-360L9.7,ENSG00000253174
9415,AGPAT6,ENSG00000158669
9416,RP11-360L9.8,ENSG00000264578
9417,NKX6-3,ENSG00000165066
9418,ANK1,ENSG00000029534
9419,RP11-930P14.1,ENSG00000253389
9420,RP11-930P14.2,ENSG00000260588
9421,KAT6A,ENSG00000083168
9422,RP11-589C21.6,ENSG00000271938
9423,AP3M2,ENSG00000070718
9424,PLAT,ENSG00000104368
9425,RP11-231D20.2,ENSG00000253408
9426,IKBKB,ENSG00000104365
9427,POLB,ENSG00000070501
9428,DKK4,ENSG00000104371
9429,VDAC3,ENSG00000078668
9430,SLC20A2,ENSG00000168575
9431,RP11-503E24.2,ENSG00000254165
9432,SMIM19,ENSG00000176209
9433,RP11-503E24.3,ENSG00000272233
9434,CHRNB3,ENSG00000147432
9435,THAP1,ENSG00000131931
9436,RNF170,ENSG00000120925
9437,HOOK3,ENSG00000168172
9438,FNTA,ENSG00000168522
9439,POMK,ENSG00000185900
9440,HGSNAT,ENSG00000165102
9441,RP11-1134I14.8,ENSG00000255366
9442,SPIDR,ENSG00000164808
9443,CEBPD,ENSG00000221869
9444,PRKDC,ENSG00000253729
9445,MCM4,ENSG00000104738
9446,UBE2V2,ENSG00000169139
9447,EFCAB1,ENSG00000034239
9448,SNAI2,ENSG00000019549
9449,RP11-109P6.2,ENSG00000253484
9450,RP11-401N18.1,ENSG00000271148
9451,SNTG1,ENSG00000147481
9452,PCMTD1,ENSG00000168300
9453,AC090186.1,ENSG00000232941
9454,RP11-110G21.1,ENSG00000228801
9455,RP11-546K22.3,ENSG00000272024
9456,RP11-546K22.1,ENSG00000253844
9457,ST18,ENSG00000147488
9458,RP11-26M5.3,ENSG00000254314
9459,FAM150A,ENSG00000196711
9460,RB1CC1,ENSG00000023287
9461,OPRK1,ENSG00000082556
9462,ATP6V1H,ENSG00000047249
9463,RGS20,ENSG00000147509
9464,RP11-1070A24.2,ENSG00000272457
9465,TCEA1,ENSG00000187735
9466,RP11-30L15.6,ENSG00000260955
9467,LYPLA1,ENSG00000120992
9468,MRPL15,ENSG00000137547
9469,SOX17,ENSG00000164736
9470,XKR4,ENSG00000206579
9471,TMEM68,ENSG00000167904
9472,TGS1,ENSG00000137574
9473,LYN,ENSG00000254087
9474,RP11-446E9.2,ENSG00000271722
9475,RPS20,ENSG00000008988
9476,PLAG1,ENSG00000181690
9477,CHCHD7,ENSG00000170791
9478,RP11-140I16.3,ENSG00000272343
9479,SDR16C5,ENSG00000170786
9480,PENK,ENSG00000181195
9481,IMPAD1,ENSG00000104331
9482,RP11-246K15.1,ENSG00000253821
9483,CTD-2339F6.1,ENSG00000254139
9484,RP11-1112C15.1,ENSG00000205293
9485,FAM110B,ENSG00000169122
9486,UBXN2B,ENSG00000215114
9487,SDCBP,ENSG00000137575
9488,NSMAF,ENSG00000035681
9489,TOX,ENSG00000198846
9490,RP11-25K19.1,ENSG00000167912
9491,CA8,ENSG00000178538
9492,RP11-163N6.2,ENSG00000251396
9493,RAB2A,ENSG00000104388
9494,RP11-91I20.3,ENSG00000228862
9495,CHD7,ENSG00000171316
9496,AC022182.1,ENSG00000254777
9497,CLVS1,ENSG00000177182
9498,ASPH,ENSG00000198363
9499,RP11-280G9.1,ENSG00000251127
9500,NKAIN3,ENSG00000185942
9501,GGH,ENSG00000137563
9502,TTPA,ENSG00000137561
9503,YTHDF3-AS1,ENSG00000270673
9504,YTHDF3,ENSG00000185728
9505,RP11-16E18.3,ENSG00000261542
9506,BHLHE22,ENSG00000180828
9507,CYP7B1,ENSG00000172817
9508,CTD-3025N20.3,ENSG00000272010
9509,ARMC1,ENSG00000104442
9510,MTFR1,ENSG00000066855
9511,RP11-707M3.3,ENSG00000272155
9512,PDE7A,ENSG00000205268
9513,CTD-2532N20.1,ENSG00000272192
9514,DNAJC5B,ENSG00000147570
9515,TRIM55,ENSG00000147573
9516,CRH,ENSG00000147571
9517,LINC00967,ENSG00000253138
9518,RP11-346I3.4,ENSG00000246145
9519,RRS1,ENSG00000179041
9520,ADHFE1,ENSG00000147576
9521,C8orf46,ENSG00000169085
9522,MYBL1,ENSG00000185697
9523,VCPIP1,ENSG00000175073
9524,C8orf44-SGK3,ENSG00000270024
9525,C8orf44,ENSG00000213865
9526,SGK3,ENSG00000104205
9527,MCMDC2,ENSG00000178460
9528,TCF24,ENSG00000261787
9529,PPP1R42,ENSG00000178125
9530,COPS5,ENSG00000121022
9531,CSPP1,ENSG00000104218
9532,ARFGEF1,ENSG00000066777
9533,RP11-7F18.2,ENSG00000271966
9534,PREX2,ENSG00000046889
9535,RP11-664D7.4,ENSG00000248801
9536,C8orf34,ENSG00000165084
9537,SULF1,ENSG00000137573
9538,SLCO5A1,ENSG00000137571
9539,RP11-159H10.3,ENSG00000246528
9540,NCOA2,ENSG00000140396
9541,RP11-333A23.4,ENSG00000253967
9542,TRAM1,ENSG00000067167
9543,AC120194.1,ENSG00000213002
9544,RP11-382J12.1,ENSG00000246366
9545,LACTB2,ENSG00000147592
9546,XKR9,ENSG00000221947
9547,EYA1,ENSG00000104313
9548,RP11-1102P16.1,ENSG00000253379
9549,RP11-383H13.1,ENSG00000235531
9550,MSC,ENSG00000178860
9551,RP11-142A23.1,ENSG00000253317
9552,KCNB2,ENSG00000182674
9553,RP11-531A24.3,ENSG00000260838
9554,TERF1,ENSG00000147601
9555,RP11-531A24.5,ENSG00000253636
9556,SBSPON,ENSG00000164764
9557,RPL7,ENSG00000147604
9558,RDH10,ENSG00000121039
9559,RP11-434I12.2,ENSG00000250295
9560,STAU2,ENSG00000040341
9561,UBE2W,ENSG00000104343
9562,TCEB1,ENSG00000154582
9563,TMEM70,ENSG00000175606
9564,LY96,ENSG00000154589
9565,RP11-6I2.3,ENSG00000254288
9566,JPH1,ENSG00000104369
9567,GDAP1,ENSG00000104381
9568,CTD-2320G14.2,ENSG00000253596
9569,RP11-758M4.1,ENSG00000254349
9570,RP11-758M4.4,ENSG00000253706
9571,PI15,ENSG00000137558
9572,CRISPLD1,ENSG00000121005
9573,CASC9,ENSG00000249395
9574,HNF4G,ENSG00000164749
9575,ZFHX4,ENSG00000091656
9576,PEX2,ENSG00000164751
9577,PKIA,ENSG00000171033
9578,ZC2HC1A,ENSG00000104427
9579,IL7,ENSG00000104432
9580,RP11-79H23.3,ENSG00000261618
9581,STMN2,ENSG00000104435
9582,HEY1,ENSG00000164683
9583,RP11-27N21.3,ENSG00000272138
9584,MRPS28,ENSG00000147586
9585,TPD52,ENSG00000076554
9586,RP11-92K15.3,ENSG00000272264
9587,Y_RNA,ENSG00000251867
9588,ZBTB10,ENSG00000205189
9589,RP11-48B3.3,ENSG00000254162
9590,RP11-48B3.4,ENSG00000260317
9591,ZNF704,ENSG00000164684
9592,PAG1,ENSG00000076641
9593,RP11-1149M10.2,ENSG00000253214
9594,RP11-363E6.4,ENSG00000272425
9595,RP11-363E6.3,ENSG00000254027
9596,FABP5,ENSG00000164687
9597,FABP4,ENSG00000170323
9598,IMPA1,ENSG00000133731
9599,SLC10A5,ENSG00000253598
9600,ZFAND1,ENSG00000104231
9601,CHMP4C,ENSG00000164695
9602,SNX16,ENSG00000104497
9603,RALYL,ENSG00000184672
9604,LRRCC1,ENSG00000133739
9605,RP11-219B4.7,ENSG00000260493
9606,E2F5,ENSG00000133740
9607,C8orf59,ENSG00000176731
9608,CA13,ENSG00000185015
9609,RP11-219B4.5,ENSG00000258256
9610,CA3,ENSG00000164879
9611,RP11-317J10.2,ENSG00000253549
9612,CA2,ENSG00000104267
9613,ATP6V0D2,ENSG00000147614
9614,WWP1,ENSG00000123124
9615,RMDN1,ENSG00000176623
9616,CPNE3,ENSG00000085719
9617,AF121898.3,ENSG00000253500
9618,DCAF4L2,ENSG00000176566
9619,MMP16,ENSG00000156103
9620,RP11-586K2.1,ENSG00000253553
9621,RP11-37B2.1,ENSG00000251136
9622,RIPK2,ENSG00000104312
9623,OSGIN2,ENSG00000164823
9624,NBN,ENSG00000104320
9625,DECR1,ENSG00000104325
9626,CALB1,ENSG00000104327
9627,LINC01030,ENSG00000253799
9628,TMEM64,ENSG00000180694
9629,RP11-68L18.1,ENSG00000246792
9630,NECAB1,ENSG00000123119
9631,C8orf88,ENSG00000253250
9632,TMEM55A,ENSG00000155099
9633,GS1-251I9.4,ENSG00000253738
9634,OTUD6B,ENSG00000155100
9635,LRRC69,ENSG00000214954
9636,SLC26A7,ENSG00000147606
9637,RUNX1T1,ENSG00000079102
9638,TRIQK,ENSG00000205133
9639,LINC00535,ENSG00000246662
9640,FAM92A1,ENSG00000188343
9641,CTD-2006H14.2,ENSG00000271971
9642,RBM12B,ENSG00000183808
9643,RBM12B-AS1,ENSG00000212998
9644,RP11-10N23.5,ENSG00000253848
9645,TMEM67,ENSG00000164953
9646,PDP1,ENSG00000164951
9647,MIR378D2,ENSG00000264448
9648,CDH17,ENSG00000079112
9649,GEM,ENSG00000164949
9650,RAD54B,ENSG00000197275
9651,FSBP,ENSG00000265817
9652,KIAA1429,ENSG00000164944
9653,AC023632.1,ENSG00000212997
9654,RP11-267M23.4,ENSG00000253704
9655,RP11-22C11.2,ENSG00000261437
9656,ESRP1,ENSG00000104413
9657,DPY19L4,ENSG00000156162
9658,INTS8,ENSG00000164941
9659,CCNE2,ENSG00000175305
9660,RP11-347C18.5,ENSG00000272509
9661,NDUFAF6,ENSG00000156170
9662,TP53INP1,ENSG00000164938
9663,PLEKHF2,ENSG00000175895
9664,KB-1047C11.2,ENSG00000253773
9665,C8orf37,ENSG00000156172
9666,GDF6,ENSG00000156466
9667,UQCRB,ENSG00000156467
9668,KB-1043D8.6,ENSG00000254224
9669,MTERFD1,ENSG00000156469
9670,PTDSS1,ENSG00000156471
9671,SDC2,ENSG00000169439
9672,CPQ,ENSG00000104324
9673,TSPYL5,ENSG00000180543
9674,MTDH,ENSG00000147649
9675,LAPTM4B,ENSG00000104341
9676,MATN2,ENSG00000132561
9677,RPL30,ENSG00000156482
9678,KB-1208A12.3,ENSG00000245970
9679,C8orf47,ENSG00000177459
9680,HRSP12,ENSG00000132541
9681,POP1,ENSG00000104356
9682,NIPAL2,ENSG00000104361
9683,STK3,ENSG00000104375
9684,OSR2,ENSG00000164920
9685,RP11-410L14.2,ENSG00000253948
9686,VPS13B,ENSG00000132549
9687,COX6C,ENSG00000164919
9688,RGS22,ENSG00000132554
9689,FBXO43,ENSG00000156509
9690,POLR2K,ENSG00000147669
9691,SPAG1,ENSG00000104450
9692,RNF19A,ENSG00000034677
9693,KB-1615E4.2,ENSG00000253666
9694,ANKRD46,ENSG00000186106
9695,PABPC1,ENSG00000070756
9696,YWHAZ,ENSG00000164924
9697,RP11-302J23.1,ENSG00000248599
9698,KB-1460A1.3,ENSG00000253737
9699,KB-1460A1.5,ENSG00000261087
9700,ZNF706,ENSG00000120963
9701,KB-1410C5.5,ENSG00000271882
9702,KB-1562D12.1,ENSG00000254024
9703,GRHL2,ENSG00000083307
9704,NCALD,ENSG00000104490
9705,RRM2B,ENSG00000048392
9706,KB-431C1.4,ENSG00000246263
9707,UBR5,ENSG00000104517
9708,KB-1980E6.3,ENSG00000253633
9709,KLF10,ENSG00000155090
9710,KB-1732A1.1,ENSG00000253669
9711,AZIN1,ENSG00000155096
9712,KB-1507C5.2,ENSG00000253320
9713,ATP6V1C1,ENSG00000155097
9714,C8orf56,ENSG00000236939
9715,BAALC,ENSG00000164929
9716,RP11-318M2.2,ENSG00000247081
9717,FZD6,ENSG00000164930
9718,CTHRC1,ENSG00000164932
9719,RP11-1C8.6,ENSG00000266289
9720,SLC25A32,ENSG00000164933
9721,DCAF13,ENSG00000164934
9722,RP11-1C8.5,ENSG00000261670
9723,RP11-1C8.7,ENSG00000271830
9724,RP11-1C8.4,ENSG00000253477
9725,RIMS2,ENSG00000176406
9726,DPYS,ENSG00000147647
9727,DCSTAMP,ENSG00000164935
9728,LRP12,ENSG00000147650
9729,ZFPM2,ENSG00000169946
9730,RP11-395G23.3,ENSG00000254615
9731,OXR1,ENSG00000164830
9732,ANGPT1,ENSG00000154188
9733,EIF3E,ENSG00000104408
9734,EMC2,ENSG00000104412
9735,TMEM74,ENSG00000164841
9736,NUDCD1,ENSG00000120526
9737,ENY2,ENSG00000120533
9738,PKHD1L1,ENSG00000205038
9739,EBAG9,ENSG00000147654
9740,SYBU,ENSG00000147642
9741,KCNV1,ENSG00000164794
9742,TRPS1,ENSG00000104447
9743,LINC00536,ENSG00000249917
9744,EIF3H,ENSG00000147677
9745,UTP23,ENSG00000147679
9746,RAD21,ENSG00000164754
9747,RAD21-AS1,ENSG00000253327
9748,AARD,ENSG00000205002
9749,SLC30A8,ENSG00000164756
9750,MED30,ENSG00000164758
9751,EXT1,ENSG00000182197
9752,SAMD12,ENSG00000177570
9753,AC023590.1,ENSG00000225885
9754,TNFRSF11B,ENSG00000164761
9755,COLEC10,ENSG00000184374
9756,MAL2,ENSG00000147676
9757,NOV,ENSG00000136999
9758,ENPP2,ENSG00000136960
9759,TAF2,ENSG00000064313
9760,DSCC1,ENSG00000136982
9761,KB-1471A8.1,ENSG00000245330
9762,DEPTOR,ENSG00000155792
9763,RP11-760H22.2,ENSG00000254343
9764,COL14A1,ENSG00000187955
9765,MRPL13,ENSG00000172172
9766,MTBP,ENSG00000172167
9767,SNTB1,ENSG00000172164
9768,RP11-713M15.2,ENSG00000272502
9769,HAS2,ENSG00000170961
9770,HAS2-AS1,ENSG00000248690
